query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:87:00.0
# Slurm Info: 31329 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=50 --event_sync=false
#[INFO ] Loading table data from disk ...
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2359296,81975578624,1500057600,4800133056,0,-1,13903.6,-1,7203.37,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,9437184,81975775232,1500110848,4800133056,0,-1,3927.91,-1,1801.94,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,37748736,81975775232,1451376640,4800133056,0,-1,1347.55,-1,441.295,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,150994944,81977872384,1445523456,4800133056,0,-1,708.305,-1,113.398,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,603979776,81990455296,1447825408,4800133056,0,-1,534.555,-1,77.1577,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2415919104,82007232512,1452404736,4800133056,0,-1,509.722,-1,73.7689,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,9663676416,82007232512,1452285952,4800133056,0,-1,508.542,-1,75.6387,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,849507840,86775697408,1023455232,9600266112,0,-1,394653,-1,105326,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,849950208,86775894016,727875584,9600266112,0,-1,113078,-1,28128.6,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,851719680,86776156160,660602880,9600266112,0,-1,31413.4,-1,7938.33,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,858797568,86776156160,645906432,9600266112,0,-1,8866.14,-1,2230.42,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,887109120,86788739072,643096576,9600266112,0,-1,2780.39,-1,669.577,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1000355328,86839070720,645537792,9600266112,0,-1,1251.49,-1,263.034,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1453340160,86839070720,645341184,9600266112,0,-1,1053.53,-1,140.949,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1699015680,86775697408,1023455232,9600266112,0,-1,394362,-1,54352.5,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1699900416,86775894016,727875584,9600266112,0,-1,113331,-1,14430.6,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1703439360,86776156160,660602880,9600266112,0,-1,31354.1,-1,4095.27,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1717595136,86776156160,645906432,9600266112,0,-1,8858.73,-1,1136.37,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1774218240,86788739072,643096576,9600266112,0,-1,2772.42,-1,341.037,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2000710656,86839070720,645537792,9600266112,0,-1,1254.37,-1,139.734,,,,
