query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,time_ms,debug_0,debug_1,debug_2,debug_3
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,23099807288,221010895368,11618201600,50400429884,0,-1,12480.3,2925.77,616.134935,2307.840443,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 584.72, LO 2227.83
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,25750607416,221547766280,11639992320,50400429884,0,-1,9134.53,2814.36,584.723426,2227.831232,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 602.27, LO 2256.79
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,31052207672,222621508104,11668283392,50400429884,0,-1,7312.79,2860.38,602.273389,2256.792019,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.91 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 874.34, LO 2234.40
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41255048760,221010895368,11618201600,50400429884,0,-1,12659.2,3121.58,874.342164,2234.400566,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 14.45 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 29470.79, LO 2054.47
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41269728824,221547766280,11639992320,50400429884,0,-1,9235.94,31536.3,29470.791669,2054.470438,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 9.51 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 91103.74, LO 2052.55
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41267631672,222621508104,11668283392,50400429884,0,-1,7439.87,93164.7,91103.743434,2052.549173,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.88 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 872.28, LO 2207.19
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41221494328,221010895368,11618201600,50400429884,0,-1,12569.5,3092.23,872.281137,2207.187698,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 14.41 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 840.75, LO 2073.93
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41219397176,221547766280,11639992320,50400429884,0,-1,9321.71,2925.79,840.752228,2073.925282,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 9.47 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 3869.57, LO 2075.21
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41217300024,222621508104,11668283392,50400429884,0,-1,7598.8,5953.2,3869.567378,2075.205407,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.69 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 871.26, LO 2161.39
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,41020167736,221010895368,11618201600,50400429884,0,-1,12489.7,3045.26,871.264872,2161.385193,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 14.22 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 836.81, LO 2097.61
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,41018070584,221547766280,11639992320,50400429884,0,-1,9589.53,2945.57,836.809159,2097.608541,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 9.28 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 822.08, LO 2155.75
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,41015973432,222621508104,11668283392,50400429884,0,-1,7353.82,2986.12,822.076643,2155.754717,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16852713472	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 982.05, LO 3105.73
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,1505294392,221010895368,50499420160,50400429884,0,-1,5899.58,4089.63,982.054532,3105.732512,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 975.44, LO 2770.42
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,2981689400,221547766280,50616860672,50400429884,0,-1,5698.77,3747.69,975.439904,2770.419115,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 938.65, LO 3042.87
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,5934479416,222621508104,50734301184,50400429884,0,-1,6005.85,3983.33,938.646392,3042.865444,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16852713472	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 37.22 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 9301.36, LO 2801.80
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41470916664,221010895368,50499420160,50400429884,0,-1,5684.04,12130.3,9301.359729,2801.798491,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 35.86 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 111538.59, LO 2898.39
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41485596728,221547766280,50616860672,50400429884,0,-1,5735.03,114463,111538.592450,2898.392543,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 33.11 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 248187.15, LO 2876.49
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41483499576,222621508104,50734301184,50400429884,0,-1,5934.4,251088,248187.146326,2876.493664,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16852713472	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 37.19 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 1137.67, LO 2898.78
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41437362232,221010895368,50499420160,50400429884,0,-1,5814.77,4063.55,1137.673636,2898.781199,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 35.81 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 1281.45, LO 2416.80
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41435265080,221547766280,50616860672,50400429884,0,-1,6012.8,3724.51,1281.450448,2416.799080,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 33.06 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 38595.20, LO 2896.17
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41433167928,222621508104,50734301184,50400429884,0,-1,5995.41,41515.7,38595.197925,2896.170414,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16852713472	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 37.00 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 1116.87, LO 2806.17
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41236035640,221010895368,50499420160,50400429884,0,-1,5885.12,3950.04,1116.874681,2806.168187,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 35.63 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 1072.04, LO 2498.48
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41233938488,221547766280,50616860672,50400429884,0,-1,5708.31,3596.59,1072.040829,2498.476058,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 16911433728	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 32.87 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 1055.55, LO 2767.93
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =6002328613616
#[INFO ] Number of results (groups)=600
query3.2f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41231841336,222621508104,50734301184,50400429884,0,-1,6025.26,3847.52,1055.548349,2767.929067,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 512.65, LO 629.57
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,23099807288,221010895368,11618201600,50400429884,0,-1,12399.2,1144.28,512.648555,629.567506,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 477.68, LO 628.10
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,25750607416,221547766280,11639992320,50400429884,0,-1,9059.46,1107.57,477.679519,628.097912,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 479.19, LO 626.80
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,31052207672,222621508104,11668283392,50400429884,0,-1,7330.61,1107.8,479.191543,626.800684,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.82 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 672.08, LO 515.85
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41162774072,221010895368,11618201600,50400429884,0,-1,12640,1200.61,672.082514,515.851341,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 14.45 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 8970.10, LO 516.13
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41269728824,221547766280,11639992320,50400429884,0,-1,9551.23,9497.78,8970.096192,516.132495,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 9.51 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 26305.70, LO 516.60
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,67108864,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41267631672,222621508104,11668283392,50400429884,0,-1,7477.5,26830.7,26305.703120,516.603335,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8813551616	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2804649984	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.88 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 652.68, LO 526.25
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,16777216,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41221494328,221010895368,11618201600,50400429884,0,-1,12505.1,1191.66,652.678871,526.254216,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8826486784	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2813505536	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 14.41 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 646.79, LO 543.72
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
query3.3f,SSD2GPU2CPU,200,50,8,8,32,33554432,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41219397176,221547766280,11639992320,50400429884,0,-1,9354.88,1202.22,646.791280,543.715670,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8855584768	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 2812698624	(300000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 9.47 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 641.24, LO 507.77
#[INFO ] CPU hashtable (/wo Agg)   =4577.64MB
#[INFO ] Sum of results            =234684551096
#[INFO ] Number of results (groups)=24
