query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:4E:00.0
# Slurm Info: 28639 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU,SSD2GPU2CPU --chunk_bytes=1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728,268435456 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_key,select_linenum,select_custkey,select_partkey,select_suppkey,select_orderdate,select_linenumber,select_orderpriority,select_quantity,select_extendedprice,select_ordtotalprice,select_discount,select_revenue,select_supplycost,select_tax,select_commitdate,select_shipmode --repeat=1 --scale_factor=200 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb200.dat --store_offset=0 --workers=8 --customer_factor=1
#[INFO ] Loading table data from disk ...
#[INFO ] Prejoining tables for metadata ...
select_key,SSD2GPU,200,1,8,1,1,134217728,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2415919104,243050659840,710828032,9600122824,0,-1,527.635,-1,42.9273,,,,
select_key,SSD2GPU,200,1,8,1,1,268435456,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4831838208,243050659840,710754304,9600122824,0,-1,526.664,-1,42.3697,,,,
select_key,SSD2GPU,200,1,8,1,1,1048576,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4469981184,242987745280,4015001600,9600122824,0,-1,16592.1,-1,991.621,,,,
select_key,SSD2GPU,200,1,8,1,1,2097152,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4488855552,242987745280,4004880384,9600122824,0,-1,8949.82,-1,558.93,,,,
select_key,SSD2GPU,200,1,8,1,1,4194304,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4526604288,242987745280,3999232000,9600122824,0,-1,5008.43,-1,330.857,,,,
select_key,SSD2GPU,200,1,8,1,1,8388608,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4602101760,242991939584,3998756864,9600122824,0,-1,3101.27,-1,243.61,,,,
select_key,SSD2GPU,200,1,8,1,1,16777216,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4753096704,243000328192,4001103872,9600122824,0,-1,2244.17,-1,204.074,,,,
select_key,SSD2GPU,200,1,8,1,1,33554432,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,5055086592,243017105408,4007469056,9600122824,0,-1,1770.46,-1,281.094,,,,
select_key,SSD2GPU,200,1,8,1,1,67108864,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,5659066368,243050659840,4021137408,9600122824,0,-1,1448.4,-1,201.748,,,,
select_key,SSD2GPU,200,1,8,1,1,134217728,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,6867025920,243050659840,4021002240,9600122824,0,-1,1406.44,-1,201.626,,,,
select_key,SSD2GPU,200,1,8,1,1,268435456,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,42298834944,9282945024,243050659840,4020903936,9600122824,0,-1,1357.96,-1,202.924,,,,
select_linenum,SSD2GPU,200,1,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,8388608,234587602944,1200017408,1200015353,0,-1,137.876,-1,81.8132,,,,
select_linenum,SSD2GPU,200,1,8,1,1,2097152,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,16777216,234588651520,1200017408,1200015353,0,-1,139.016,-1,68.7832,,,,
select_linenum,SSD2GPU,200,1,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,33554432,234590748672,1200017408,1200015353,0,-1,139.166,-1,62.3743,,,,
select_linenum,SSD2GPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,67108864,234594942976,1200017408,1200015353,0,-1,138.966,-1,63.6862,,,,
select_linenum,SSD2GPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,134217728,234594942976,1200017408,1200015353,0,-1,138.727,-1,60.3284,,,,
select_linenum,SSD2GPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,268435456,234594942976,1200017408,1200015353,0,-1,145.565,-1,60.5519,,,,
select_linenum,SSD2GPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,536870912,234594942976,1200017408,1200015353,0,-1,153.904,-1,61.5605,,,,
select_linenum,SSD2GPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1073741824,234594942976,1200017408,1200015353,0,-1,335.554,-1,64.0019,,,,
select_linenum,SSD2GPU,200,1,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2147483648,234729160704,1200017408,1200015353,0,-1,139.147,-1,62.1352,,,,
select_linenum,SSD2GPU,200,1,8,1,1,1048576,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2744082432,234587602944,554336256,1200015353,0,-1,13572.2,-1,752.385,,,,
select_linenum,SSD2GPU,200,1,8,1,1,2097152,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2762956800,234588651520,553603072,1200015353,0,-1,6918.96,-1,392.369,,,,
select_linenum,SSD2GPU,200,1,8,1,1,4194304,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2800705536,234590748672,553947136,1200015353,0,-1,3599.12,-1,218.594,,,,
select_linenum,SSD2GPU,200,1,8,1,1,8388608,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2876203008,234594942976,555618304,1200015353,0,-1,1919.56,-1,133.292,,,,
select_linenum,SSD2GPU,200,1,8,1,1,16777216,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,3027197952,234594942976,555425792,1200015353,0,-1,1056.45,-1,85.6319,,,,
