query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3,customer_factor,extra_workers,add_cpu_threads
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:07:00.0
# Slurm Info: 32625 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU2CPU --chunk_bytes=65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=1 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=-1 --event_sync=true --sort_by=general_dimsort
#[INFO ] Loading table data from disk ...
#[INFO ] Sorting fact table ...
select_orderpriority,SSD2GPU2CPU,100,,16,131072,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13595009024,126376869888,1200046080,9600266112,0,-1,339690,-1,4741.89,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,262144,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13599203328,126377000960,1200062464,9600266112,0,-1,170873,-1,2393.99,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,524288,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13608640512,126377263104,1125089280,9600266112,0,-1,86254.1,-1,1263.54,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,1048576,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13627514880,126377263104,1125089280,9600266112,0,-1,43640.5,-1,644.262,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13665263616,126377263104,1121394688,9600266112,0,-1,22346.6,-1,440.266,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13740761088,126377263104,1114341376,9600266112,0,-1,11598.4,-1,412.423,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13891756032,126381457408,1111060480,9600266112,0,-1,6115.3,-1,395.942,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,14193745920,126389846016,1110044672,9600266112,0,-1,3667.25,-1,390.355,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,33554432,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,14797725696,126406623232,1110982656,9600266112,0,-1,2402.89,-1,388.444,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,67108864,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,16005685248,126440177664,1114660864,9600266112,0,-1,1634.14,-1,392.522,,,,,1,1,1
